"majority_class","cluster","rank","token","sign","centered_eta_score","abs_score","selected","document_frequency","mean_weight","variance"
"sport",1,135,"said","+",1.80290751505357,1.80290751505357,TRUE,285,0.4945901165,0.1303818758
"sport",1,136,"channel","-",-1.78483612621859,1.78483612621859,TRUE,66,0.09243241163,0.06424461991
"sport",1,137,"portable","-",-1.72329638885031,1.72329638885031,TRUE,18,0.06229057711,0.08583300277
"sport",1,138,"new","-",-1.71522746579756,1.71522746579756,TRUE,98,0.1522674283,0.1006625668
"sport",1,139,"television","-",-1.69143211451869,1.69143211451869,TRUE,63,0.1049801346,0.06674447468
"sport",1,140,"aviator","-",-1.68621626997532,1.68621626997532,TRUE,12,0.06692777541,0.1328878977
"sport",1,141,"media","-",-1.68280517665208,1.68280517665208,TRUE,40,0.08875230655,0.08330263753
"sport",1,142,"wales","+",1.63432502163415,1.63432502163415,TRUE,20,0.07283645945,0.1219509871
"sport",1,143,"yes","-",-1.587927611927,1.587927611927,TRUE,175,0.1660816532,0.05199904915
"sport",1,144,"france","+",1.57871828323751,1.57871828323751,TRUE,75,0.1426044549,0.1215816993
"sport",1,145,"italian","+",1.57409651690949,1.57409651690949,TRUE,46,0.08593696687,0.09642005062
"sport",1,146,"death","-",-1.57085691374051,1.57085691374051,TRUE,44,0.0696601261,0.04963432193
"sport",1,147,"sony","-",-1.47356471335767,1.47356471335767,TRUE,23,0.08551299142,0.1166484407
"sport",1,148,"festival","-",-1.3623822512874,1.3623822512874,TRUE,124,0.1371373265,0.07386904149
"sport",1,149,"best","-",-1.36213276854737,1.36213276854737,TRUE,76,0.1117660131,0.0727766876
"sport",1,150,"age","+",1.35210200840455,1.35210200840455,TRUE,92,0.1939881207,0.1362962164
"sport",1,151,"audience","-",-1.31641587504497,1.31641587504497,TRUE,60,0.07872384287,0.05815552929
"sport",1,152,"sunday","+",1.3056474484836,1.3056474484836,TRUE,35,0.1058572648,0.1210281898
"sport",1,153,"importance","-",-1.28337403638695,1.28337403638695,TRUE,41,0.08070417886,0.06653622863
"sport",1,154,"double","+",1.26804091356888,1.26804091356888,TRUE,29,0.1041720187,0.1476947253
"sport",1,155,"middlesbrough","+",1.17135325059272,1.17135325059272,TRUE,9,0.05353074471,0.1137905262
"sport",1,156,"chip","-",-1.17020184130508,1.17020184130508,TRUE,32,0.05117306019,0.04965495286
"sport",1,157,"michael","-",-1.16660795761815,1.16660795761815,TRUE,26,0.07865033572,0.1074197206
"sport",1,158,"manchester","+",1.14497291940877,1.14497291940877,TRUE,24,0.06090345871,0.08876340556
"sport",1,159,"los","-",-1.1338613445376,1.1338613445376,TRUE,23,0.06801989087,0.07353847519
"sport",1,160,"stolen","-",-1.13334979396894,1.13334979396894,TRUE,60,0.07179593578,0.04882857543
"sport",1,161,"chart","-",-1.12912927355397,1.12912927355397,TRUE,34,0.07673045862,0.07296745996
"sport",1,162,"died","-",-1.09405005430038,1.09405005430038,TRUE,68,0.08099984625,0.04915538749
"sport",1,163,"suffered","+",1.08705863755006,1.08705863755006,TRUE,71,0.09892313268,0.07018729482
"sport",1,164,"release","-",-1.02906386474117,1.02906386474117,TRUE,89,0.1142241251,0.06980871245
"sport",1,165,"games","+",1.029020112355,1.029020112355,TRUE,98,0.1881066541,0.129912487
"sport",1,166,"host","-",-0.977234207570385,0.977234207570385,TRUE,56,0.09994283015,0.09797573731
"sport",1,167,"electronics","-",-0.954165046816209,0.954165046816209,TRUE,26,0.05188153577,0.05474886688
"sport",1,168,"penalty","+",0.940040327680039,0.940040327680039,TRUE,59,0.07711805375,0.05904469733
"sport",1,169,"ibm","-",-0.872760219007601,0.872760219007601,TRUE,15,0.04389270785,0.08017080328
"sport",1,170,"google","-",-0.872726606091164,0.872726606091164,TRUE,15,0.0439590623,0.06555574904
"sport",1,171,"angeles","-",-0.860456017069806,0.860456017069806,TRUE,25,0.05524351373,0.05269744
"sport",1,172,"fast","-",-0.850351846735629,0.850351846735629,TRUE,33,0.05913567076,0.05245710599
"sport",1,173,"former","+",0.801974795448887,0.801974795448887,TRUE,52,0.1034186237,0.0840438711
"sport",1,174,"striker","+",0.761927260712642,0.761927260712642,TRUE,16,0.05296843933,0.08103283455
"sport",1,175,"hit","-",-0.742752958112227,0.742752958112227,TRUE,70,0.1019723098,0.06534637227
"sport",1,176,"international","+",0.736044439589991,0.736044439589991,TRUE,53,0.1047473504,0.09087432519
"sport",1,177,"lost","+",0.677720569646553,0.677720569646553,TRUE,65,0.1181148693,0.09176162307
"sport",1,178,"ipod","-",-0.600867934785591,0.600867934785591,TRUE,10,0.04577996367,0.07686499106
"sport",1,179,"keeper","+",0.565520250975348,0.565520250975348,TRUE,44,0.05265341809,0.05761189303
"sport",1,180,"failed","+",0.50979269736743,0.50979269736743,TRUE,173,0.1804925727,0.06579167856
"sport",1,181,"generation","-",-0.506348108924726,0.506348108924726,TRUE,24,0.05960292406,0.05746213139
"sport",1,182,"anti","-",-0.492925186850927,0.492925186850927,TRUE,25,0.08089603343,0.09886808034
"sport",1,183,"european","-",-0.489878300984822,0.489878300984822,TRUE,67,0.1623433474,0.140788394
"sport",1,184,"xbox","-",-0.481265033471558,0.481265033471558,TRUE,24,0.05451960202,0.08693849319
"sport",1,185,"broadband","-",-0.459464586525496,0.459464586525496,TRUE,14,0.04352755421,0.06547287118
"sport",1,186,"giant","-",-0.457318175246881,0.457318175246881,TRUE,25,0.0647530218,0.05969101388
"sport",1,187,"her","+",0.360380437382043,0.360380437382043,TRUE,70,0.1026745197,0.06327084131
"sport",1,188,"illegal","-",-0.335229371726495,0.335229371726495,TRUE,61,0.08462335859,0.06259483683
"sport",1,189,"rapper","-",-0.325346745982178,0.325346745982178,TRUE,25,0.04753402313,0.05954307042
"sport",1,190,"virus","-",-0.304085758773515,0.304085758773515,TRUE,14,0.03919468893,0.05323346989
"sport",1,191,"race","+",0.279884144290158,0.279884144290158,TRUE,52,0.08399985542,0.06697905433
"sport",1,192,"date","-",-0.25682747092511,0.25682747092511,TRUE,160,0.1972117568,0.08291384538
"sport",1,193,"europe","+",0.256482534982762,0.256482534982762,TRUE,106,0.2324941592,0.1848249932
"sport",1,194,"tie","+",0.192118742067342,0.192118742067342,TRUE,21,0.05005416282,0.05912052287
"sport",1,195,"directors","-",-0.139504554960967,0.139504554960967,TRUE,66,0.1026552425,0.06191488067
"sport",1,196,"popular","-",-0.130203552738125,0.130203552738125,TRUE,46,0.0715987102,0.04911495309
"sport",1,197,"speed","-",-0.127248337032031,0.127248337032031,TRUE,58,0.09229786653,0.06956478579
"sport",1,198,"hen","+",0.119132160774857,0.119132160774857,TRUE,9,0.04829712013,0.0966819691
"sport",1,199,"future","-",-0.114824589875582,0.114824589875582,TRUE,32,0.08747387185,0.1009940109
"sport",1,200,"after","+",0.0579511740077727,0.0579511740077727,TRUE,65,0.08127356908,0.05350987242
"sport",1,201,"newcastle","+",0.0554482651235748,0.0554482651235748,TRUE,18,0.05926432958,0.1118917922
"sport",1,202,"personal","-",-0.0535373703844551,0.0535373703844551,TRUE,24,0.05093410448,0.05048366721
"sport",1,203,"rock","-",-0.0147701124262012,0.0147701124262012,TRUE,25,0.05508617269,0.05765417671
"sport",1,204,"out","+",0.0132978300508526,0.0132978300508526,TRUE,104,0.1827137159,0.1239001742
"sport",1,205,"indoor","+",0.00731173612910618,0.00731173612910618,TRUE,11,0.04774047107,0.08290747884
"sport",1,206,"chris","+",0.00716976192762697,0.00716976192762697,TRUE,25,0.0785219082,0.1064888693
"tech",2,1,"tech","+",24.6840310135766,24.6840310135766,TRUE,82,0.1694688451,0.1273049455
"tech",2,2,"software","+",21.8128302652141,21.8128302652141,TRUE,69,0.1366783806,0.1346246663
"tech",2,3,"computer","+",20.7784791376649,20.7784791376649,TRUE,80,0.1291885552,0.09696283153
"tech",2,4,"actor","-",-19.9275557647363,19.9275557647363,TRUE,212,0.3086562196,0.1114906173
"tech",2,5,"internet","+",18.9785966418241,18.9785966418241,TRUE,72,0.1342159439,0.1146720682
"tech",2,6,"won","-",-16.6485266334812,16.6485266334812,TRUE,177,0.3041922966,0.1474893149
"tech",2,7,"champion","-",-16.0938383837713,16.0938383837713,TRUE,145,0.2493203491,0.1419873957
"tech",2,8,"computers","+",15.6507513577253,15.6507513577253,TRUE,77,0.107174968,0.06686468252
"tech",2,9,"people","+",14.5866489379463,14.5866489379463,TRUE,105,0.1519974208,0.08283655061
"tech",2,10,"mobile","+",14.2802517214599,14.2802517214599,TRUE,46,0.1068765467,0.1193033324
"tech",2,11,"win","-",-14.2069996542303,14.2069996542303,TRUE,146,0.3233395722,0.2245556326
"tech",2,12,"users","+",13.7962705223505,13.7962705223505,TRUE,69,0.09921026875,0.06079848909
"tech",2,13,"digital","+",13.3537147617127,13.3537147617127,TRUE,43,0.1270289284,0.149694468
"tech",2,14,"film","-",-12.7988565738599,12.7988565738599,TRUE,118,0.2306716911,0.1694579058
"tech",2,15,"award","-",-12.4846897535748,12.4846897535748,TRUE,99,0.1936207862,0.1631453367
"tech",2,16,"firms","+",12.2767502464716,12.2767502464716,TRUE,55,0.09793044743,0.07179275596
"tech",2,17,"match","-",-12.234733072294,12.234733072294,TRUE,104,0.202227768,0.1454662523
"tech",2,18,"team","-",-12.0598328790078,12.0598328790078,TRUE,131,0.2085139609,0.110676635
"tech",2,19,"because","+",12.0203325041625,12.0203325041625,TRUE,205,0.3069867148,0.1354007007
"tech",2,20,"football","-",-11.8905676778822,11.8905676778822,TRUE,106,0.1932351342,0.1418960023
"tech",2,21,"old","-",-11.8638567779243,11.8638567779243,TRUE,104,0.299084459,0.2845705288
"tech",2,22,"microsoft","+",11.7948739471437,11.7948739471437,TRUE,30,0.09833294431,0.1295198034
"tech",2,23,"net","+",11.0421254115192,11.0421254115192,TRUE,36,0.1078248899,0.1292356181
"tech",2,24,"companies","+",10.2744327861016,10.2744327861016,TRUE,83,0.1069490224,0.05495654088
"tech",2,25,"awards","-",-9.96991519279683,9.96991519279683,TRUE,64,0.1650314761,0.1611080536
"tech",2,26,"download","+",9.7970433313752,9.7970433313752,TRUE,38,0.1103468023,0.1260037613
"tech",2,27,"cost","+",8.87243945739036,8.87243945739036,TRUE,72,0.1354862008,0.09809083122
"tech",2,28,"club","-",-8.84723099872633,8.84723099872633,TRUE,135,0.1701405717,0.08098740464
"tech",2,29,"oscar","-",-8.79726912346752,8.79726912346752,TRUE,56,0.1411905524,0.1832108283
"tech",2,30,"web","+",8.65558090106735,8.65558090106735,TRUE,43,0.07976275912,0.07491106211
"tech",2,31,"electronic","+",8.62649914621867,8.62649914621867,TRUE,52,0.09035026466,0.06164713869
"tech",2,32,"star","-",-8.56881639164329,8.56881639164329,TRUE,96,0.1756716952,0.1248596149
"tech",2,33,"news","+",8.56126445115823,8.56126445115823,TRUE,56,0.1269418607,0.1168782172
"tech",2,34,"phones","+",8.43071225337323,8.43071225337323,TRUE,37,0.0763370077,0.06536434659
"tech",2,35,"bbc","+",8.11926035513027,8.11926035513027,TRUE,127,0.373110276,0.4100428175
"tech",2,36,"medal","-",-7.87952124937533,7.87952124937533,TRUE,135,0.1742490942,0.0835623959
"tech",2,37,"devices","+",7.6662136810323,7.6662136810323,TRUE,51,0.07899449204,0.05101829806
"tech",2,38,"firm","+",7.64417858915277,7.64417858915277,TRUE,51,0.07998967055,0.05981831549
"tech",2,39,"actors","-",-7.58154935166219,7.58154935166219,TRUE,84,0.1311541106,0.07510300677
"tech",2,40,"online","+",7.48217382718791,7.48217382718791,TRUE,36,0.08178804187,0.06968182355
"tech",2,41,"she","-",-7.2305176215105,7.2305176215105,TRUE,109,0.1968032017,0.1439708441
"tech",2,42,"coach","-",-7.20407986722743,7.20407986722743,TRUE,91,0.1371568782,0.1304164918
"tech",2,43,"score","-",-7.19033990051203,7.19033990051203,TRUE,79,0.1484673016,0.11475807
"tech",2,44,"singer","-",-7.14878701483184,7.14878701483184,TRUE,76,0.1383121663,0.1145048588
"tech",2,45,"phone","+",7.00938234807066,7.00938234807066,TRUE,40,0.07117281063,0.05712225547
"tech",2,46,"play","-",-6.89234613976071,6.89234613976071,TRUE,170,0.2909178066,0.1441337206
"tech",2,47,"movie","-",-6.88208964310325,6.88208964310325,TRUE,68,0.1520084946,0.1147284262
"tech",2,48,"yes","+",6.8764957144362,6.8764957144362,TRUE,175,0.1660816532,0.05199904915
"tech",2,49,"cast","-",-6.81844609104824,6.81844609104824,TRUE,107,0.1347718923,0.07671821059
"tech",2,50,"free","+",6.64492796722891,6.64492796722891,TRUE,38,0.08549004537,0.08416152184
"tech",2,51,"consumers","+",6.60804992691445,6.60804992691445,TRUE,35,0.06926397879,0.05757888946
"tech",2,52,"consumer","+",6.53215259701174,6.53215259701174,TRUE,30,0.07056565865,0.07375664825
"tech",2,53,"scotland","-",-6.10648480103037,6.10648480103037,TRUE,75,0.1511669671,0.1729791291
"tech",2,54,"england","-",-5.96455919406617,5.96455919406617,TRUE,142,0.1784269581,0.1098432109
"tech",2,55,"wireless","+",5.85451291240485,5.85451291240485,TRUE,51,0.06462528854,0.05501328298
"tech",2,56,"tennis","-",-5.74070143684827,5.74070143684827,TRUE,36,0.1118008477,0.156334847
"tech",2,57,"cup","-",-5.52667962784248,5.52667962784248,TRUE,36,0.1124473097,0.131527767
"tech",2,58,"market","+",5.39188557162356,5.39188557162356,TRUE,43,0.07886806813,0.06349632306
"tech",2,59,"launched","+",5.29190761567057,5.29190761567057,TRUE,46,0.09071501962,0.06772634048
"tech",2,60,"europe","+",5.29123322516399,5.29123322516399,TRUE,106,0.2324941592,0.1848249932
"tech",2,61,"launch","+",5.2562695379509,5.2562695379509,TRUE,42,0.09478562815,0.07673832551
"tech",2,62,"song","-",-5.19106035372846,5.19106035372846,TRUE,114,0.1397980656,0.08468951642
"tech",2,63,"final","-",-4.91282432207576,4.91282432207576,TRUE,58,0.1319382765,0.1289209085
"tech",2,64,"media","+",4.79625216456603,4.79625216456603,TRUE,40,0.08875230655,0.08330263753
"tech",2,65,"apple","+",4.65982112179196,4.65982112179196,TRUE,32,0.07025062811,0.09147558561
"tech",2,66,"andy","-",-4.41300300183978,4.41300300183978,TRUE,43,0.1183245505,0.1603307957
"tech",2,67,"music","+",4.39691911453982,4.39691911453982,TRUE,94,0.1901213351,0.1379008624
"tech",2,68,"data","+",4.35409967296082,4.35409967296082,TRUE,25,0.05830119004,0.05203151576
"tech",2,69,"australia","-",-4.28208969686569,4.28208969686569,TRUE,54,0.1283505641,0.144952644
"tech",2,70,"nominated","-",-4.26260409918208,4.26260409918208,TRUE,41,0.09169231794,0.08516571757
"tech",2,71,"player","-",-4.25278780290163,4.25278780290163,TRUE,148,0.2346624067,0.1167228115
"tech",2,72,"festival","-",-4.20635401394521,4.20635401394521,TRUE,124,0.1371373265,0.07386904149
"tech",2,73,"european","+",4.18039433757603,4.18039433757603,TRUE,67,0.1623433474,0.140788394
"tech",2,74,"saturday","-",-4.17247565595489,4.17247565595489,TRUE,44,0.1285725511,0.16569639
"tech",2,75,"movies","-",-4.07384743099983,4.07384743099983,TRUE,79,0.1416605562,0.08865198331
"tech",2,76,"six","-",-4.05434951864646,4.05434951864646,TRUE,46,0.1073147648,0.1068127691
"tech",2,77,"price","+",4.02749060066115,4.02749060066115,TRUE,76,0.1905624552,0.180807007
"tech",2,78,"ireland","-",-3.95042872551821,3.95042872551821,TRUE,85,0.1539150205,0.1691301924
"tech",2,79,"rugby","-",-3.94939866372266,3.94939866372266,TRUE,40,0.09512712152,0.1238948956
"tech",2,80,"many","+",3.90136528202844,3.90136528202844,TRUE,103,0.1487910496,0.08362828107
"tech",2,81,"chelsea","-",-3.88972855476875,3.88972855476875,TRUE,24,0.09576635016,0.2120236374
"tech",2,82,"mail","+",3.86315128702493,3.86315128702493,TRUE,29,0.06470020865,0.06004936684
"tech",2,83,"starring","-",-3.77376569655441,3.77376569655441,TRUE,72,0.09056380493,0.05053211967
"tech",2,84,"downloads","+",3.7471469755717,3.7471469755717,TRUE,34,0.07064470719,0.06062899967
"tech",2,85,"directed","-",-3.74659924927848,3.74659924927848,TRUE,45,0.08921006866,0.07255948265
"tech",2,86,"video","+",3.71183276804876,3.71183276804876,TRUE,46,0.09532960448,0.08052895808
"tech",2,87,"championship","-",-3.63200203719683,3.63200203719683,TRUE,50,0.09337158848,0.07773416597
"tech",2,88,"spain","-",-3.56682507690643,3.56682507690643,TRUE,63,0.108668638,0.1069642108
"tech",2,89,"boss","-",-3.50533203631243,3.50533203631243,TRUE,34,0.09220602959,0.1183682737
"tech",2,90,"portable","+",3.446592349467,3.446592349467,TRUE,18,0.06229057711,0.08583300277
"tech",2,91,"importance","+",3.41117490053604,3.41117490053604,TRUE,41,0.08070417886,0.06653622863
"tech",2,92,"band","-",-3.31570470465078,3.31570470465078,TRUE,55,0.09529523535,0.08974703808
"tech",2,93,"stadium","-",-3.31429395965275,3.31429395965275,TRUE,108,0.1002046716,0.05001828766
"tech",2,94,"gaming","+",3.23527877214271,3.23527877214271,TRUE,36,0.06469345625,0.05523249563
"tech",2,95,"said","+",3.09613097076616,3.09613097076616,TRUE,285,0.4945901165,0.1303818758
"tech",2,96,"based","+",3.03177832276065,3.03177832276065,TRUE,54,0.1087750513,0.09180754405
"tech",2,97,"fee","+",3.00959926953877,3.00959926953877,TRUE,66,0.1448495233,0.109908448
"tech",2,98,"tournament","-",-2.89413962446409,2.89413962446409,TRUE,60,0.08015905997,0.0512335617
"tech",2,99,"popularity","+",2.84453474446247,2.84453474446247,TRUE,62,0.08347148573,0.05487465672
"tech",2,100,"coaching","-",-2.83238120095645,2.83238120095645,TRUE,34,0.08327664674,0.08543383283
"tech",2,101,"films","-",-2.82504041149396,2.82504041149396,TRUE,76,0.1176614102,0.06343603701
"tech",2,102,"latest","+",2.78328210564927,2.78328210564927,TRUE,99,0.1318985455,0.07856255528
"tech",2,103,"open","-",-2.6295654012253,2.6295654012253,TRUE,81,0.1491450324,0.1396202747
"tech",2,104,"chip","+",2.57822788204844,2.57822788204844,TRUE,32,0.05117306019,0.04965495286
"tech",2,105,"games","+",2.54885548911445,2.54885548911445,TRUE,98,0.1881066541,0.129912487
"tech",2,106,"injuries","-",-2.4701047624835,2.4701047624835,TRUE,38,0.09326742196,0.08345229015
"tech",2,107,"injury","-",-2.41767294988128,2.41767294988128,TRUE,45,0.08945475165,0.07938320191
"tech",2,108,"best","-",-2.40941263443292,2.40941263443292,TRUE,76,0.1117660131,0.0727766876
"tech",2,109,"nominations","-",-2.37420914672581,2.37420914672581,TRUE,33,0.07076425114,0.05672343054
"tech",2,110,"clubs","-",-2.30129933326941,2.30129933326941,TRUE,65,0.0926978662,0.06189347103
"tech",2,111,"died","-",-2.27690606575494,2.27690606575494,TRUE,68,0.08099984625,0.04915538749
"tech",2,112,"beat","-",-2.27668522119088,2.27668522119088,TRUE,55,0.1184657629,0.1071716918
"tech",2,113,"age","-",-2.27569156504853,2.27569156504853,TRUE,92,0.1939881207,0.1362962164
"tech",2,114,"fast","+",2.25321617750558,2.25321617750558,TRUE,33,0.05913567076,0.05245710599
